NEAB1DS__-3P16,2019-10-16 00:00:00,5
NE_______-3H02,2019-10-17 00:00:00,0
NE_______-3H01,2019-10-17 00:00:00,4
NEAB1____-3H02,2019-10-17 00:00:00,15
NEAB1____-3H01,2019-10-17 00:00:00,11
NESK1____-3H03,2019-10-17 00:00:00,302.58
NE_______-3H02,2019-10-18 00:00:00,1
NE_______-3H01,2019-10-18 00:00:00,5
NEAB1____-3H02,2019-10-18 00:00:00,14
NEAB1____-3H01,2019-10-18 00:00:00,10
NESK1____-3H03,2019-10-18 00:00:00,302.58
NE_______-3H02,2019-10-19 00:00:00,0
NE_______-3H01,2019-10-19 00:00:00,5
NEAB1____-3H02,2019-10-19 00:00:00,13
NEAB1____-3H01,2019-10-19 00:00:00,8
NESK1____-3H03,2019-10-19 00:00:00,302.6
NE_______-3H02,2019-10-20 00:00:00,0
NE_______-3H01,2019-10-20 00:00:00,5
NEAB1____-3H02,2019-10-20 00:00:00,12
NEAB1____-3H01,2019-10-20 00:00:00,10
NESK1____-3H03,2019-10-20 00:00:00,302.58
NE_______-3H02,2019-10-21 00:00:00,0
NE_______-3H01,2019-10-21 00:00:00,3
NEAB1____-3H02,2019-10-21 00:00:00,17
NEAB1____-3H01,2019-10-21 00:00:00,10
NESK1____-3H03,2019-10-21 00:00:00,302.62
NE_______-3H02,2019-10-22 00:00:00,0
NE_______-3H01,2019-10-22 00:00:00,4
NEAB1____-3H02,2019-10-22 00:00:00,17
NEAB1____-3H01,2019-10-22 00:00:00,10
NESK1____-3H03,2019-10-22 00:00:00,302.64
NE_______-3H02,2019-10-23 00:00:00,0
NE_______-3H01,2019-10-23 00:00:00,2
NEAB1____-3H01,2019-10-23 00:00:00,10
NESK1____-3H03,2019-10-23 00:00:00,302.64
NE_______-3H01,2019-11-15 00:00:00,3
NEAB1APD_-3F01,2019-10-23 00:00:00,1.2
NEAB1APD_-3F02,2019-10-23 00:00:00,2.4
NEAB1APD_-3F03,2019-10-23 00:00:00,5.4
NEAB1APD_-3F04,2019-10-23 00:00:00,3.6
NEAB1APD_-3F05,2019-10-23 00:00:00,0
NEAB1APD_-3F07,2019-10-23 00:00:00,0
NEAB1APD_-3F06,2019-10-23 00:00:00,-0.002
NEAB1____-3H04,2019-10-23 00:00:00,2.71
NEAB1____-3H05,2019-10-23 00:00:00,2.72
NEAB1____-3H06,2019-10-23 00:00:00,3.32
NEAB1____-3H07,2019-10-23 00:00:00,6.15
NEAB1____-3H08,2019-10-23 00:00:00,8.35
NEAB1____-3H09,2019-10-23 00:00:00,2.98
NEAB1____-3H10,2019-10-23 00:00:00,2.2
NEAB1____-3H11,2019-10-23 00:00:00,0.9826
NEAB1DS__-3P18,2019-10-23 00:00:00,1.4446
NEAB1DS__-3P01,2019-10-23 00:00:00,1.05
NEAB1DS__-3P20,2019-10-23 00:00:00,1.828
NEAB1DS__-3P27,2019-10-23 00:00:00,1.7204
NEAB1DS__-3P22,2019-10-23 00:00:00,0.81
NEAB1DS__-3P08,2019-10-23 00:00:00,1.098
NEAB1DS__-3P10,2019-10-23 00:00:00,1.307
NEAB1DS__-3P14,2019-10-23 00:00:00,1.6955
NEAB1DS__-3P24,2019-10-23 00:00:00,1.096
NEAB1DS__-3P19,2019-10-23 00:00:00,0.98
NEAB1DS__-3P02,2019-10-23 00:00:00,-0.003
NEAB1DS__-3P21,2019-10-23 00:00:00,-0.156
NEAB1DS__-3P05,2019-10-23 00:00:00,-0.008
NEAB1DS__-3P23,2019-10-23 00:00:00,-0.108
NEAB1DS__-3P09,2019-10-23 00:00:00,0.007
NEAB1DS__-3P11,2019-10-23 00:00:00,-0.07
NEAB1DS__-3P15,2019-10-23 00:00:00,0.9852
NEAB1DS__-3P25,2019-10-23 00:00:00,0.9654
NEAB1DS__-3P17,2019-10-23 00:00:00,32.72
NEAB1DS__-3P26,2019-10-23 00:00:00,27.35
NEAB1DS__-3P03,2019-10-23 00:00:00,7.53
NEAB1DS__-3P06,2019-10-23 00:00:00,7.78
NEAB1DS__-3P07,2019-10-23 00:00:00,5.22
NEAB1DS__-3P12,2019-10-23 00:00:00,5.93
NEAB1DS__-3P13,2019-10-23 00:00:00,4.4
NEAB1DS__-3P16,2019-10-23 00:00:00,5.2
NEAB1____-3H02,2019-10-23 00:00:00,17
NE_______-3H02,2019-10-24 00:00:00,0
NE_______-3H01,2019-10-24 00:00:00,3
NEAB1____-3H01,2019-10-24 00:00:00,10
NESK1____-3H03,2019-10-24 00:00:00,302.56
NEAB1____-3H02,2019-10-24 00:00:00,17
NE_______-3H02,2019-10-25 00:00:00,0
NE_______-3H01,2019-10-25 00:00:00,3
NEAB1____-3H01,2019-10-25 00:00:00,12
NESK1____-3H03,2019-10-25 00:00:00,302.52
NEAB1____-3H11,2019-10-25 00:00:00,0.974
NEAB1DS__-3P18,2019-10-25 00:00:00,1.429
NEAB1DS__-3P01,2019-10-25 00:00:00,1.047
NEAB1DS__-3P20,2019-10-25 00:00:00,1.824
NEAB1DS__-3P27,2019-10-25 00:00:00,1.7156
NEAB1DS__-3P22,2019-10-25 00:00:00,0.815
NEAB1DS__-3P08,2019-10-25 00:00:00,1.111
NEAB1DS__-3P10,2019-10-25 00:00:00,1.297
NEAB1DS__-3P14,2019-10-25 00:00:00,1.6797
NEAB1DS__-3P24,2019-10-25 00:00:00,1.0873
NEAB1DS__-3H01,2019-10-25 00:00:00,1.055
NEAB1DS__-3H03,2019-10-25 00:00:00,1.8354
NEAB1DS__-3H05,2019-10-25 00:00:00,0.7123
NEAB1DS__-3H07,2019-10-25 00:00:00,0.8307
NEAB1DS__-3H09,2019-10-25 00:00:00,1.1177
NEAB1DS__-3H11,2019-10-25 00:00:00,1.2959
NEAB1DS__-3P19,2019-10-25 00:00:00,0.9708
NEAB1DS__-3P02,2019-10-25 00:00:00,0.004
NEAB1DS__-3P21,2019-10-25 00:00:00,-0.154
NEAB1DS__-3P05,2019-10-25 00:00:00,-0.009
NEAB1DS__-3P23,2019-10-25 00:00:00,-0.102
NEAB1DS__-3P09,2019-10-25 00:00:00,0.015
