WU,Pz4 Piezometer PLS,WUAB1DS__-3P22,mNN,AUTO,226,231
BR,SWD1A Sohlenwasserdruck PLS,BRAB1DS__-3P02,Relativdruck bar,AUTO,1.309,1.47
WU,Pz6 Piezometer PLS,WUAB1DS__-3P24,mNN,AUTO,221,224.5
WU,Pz7 Piezometer PLS,WUAB1DS__-3P25,mNN,AUTO,221,225
LI,KD 5.3 Sickerwasser,LIAB1VOR_-3H87,l/min,HAND,,
LI,KD 5.4 Sickerwasser,LIAB1VOR_-3H88,l/min,HAND,,
HT,F5 Fächerbohrung Drainage,HTAB1KO__-3H07,ml/s,HAND,,
LI,KD 6.1 Sickerwasser,LIAB1VOR_-3H89,l/min,HAND,,
LI,KD 6.2 Sickerwasser,LIAB1VOR_-3H90,l/min,HAND,,
LI,KD 6.3 Sickerwasser,LIAB1VOR_-3H91,l/min,HAND,,
WU,Pz8 Piezometer PLS,WUAB1DS__-3P26,mNN,AUTO,220,223
WU,Pz9 Piezometer PLS,WUAB1DS__-3P27,mNN,AUTO,220,223.5
WU,Pz10 Piezometer PLS,WUAB1DS__-3P28,mNN,AUTO,220,223
WU,Pz11 Piezometer PLS,WUAB1DS__-3P29,mNN,AUTO,226,231.5
WU,Pz12 Piezometer PLS,WUAB1DS__-3P30,mNN,AUTO,230,237.3
DH,Lufttemperatur maximal,DHAB1____-3T02,°C,AUTO,,
DH,S-Hang Sickerwasser Hand,DHAB1AD__-3H01,l/s,HAND,0,2
DH,S-Tal Sickerwasser Hand,DHAB1AD__-3H02,l/s,HAND,0,0.36
WU,Öffnungsgrad Kegelstrahlschieber links DN 2800,WUAB1KSS2-2OD1,%,AUTO_1H,,
WU,Pz13 Piezometer PLS,WUAB1DS__-3P31,mNN,AUTO,233,236
WU,Pz14 Piezometer PLS,WUAB1DS__-3P32,mNN,AUTO,236,239.5
WU,Öffnungsgrad Ringkolbenventil rechts DN 900,WUAB1RKV1-2OD1,%,AUTO_1H,,
WU,Öffnungsgrad Ringkolbenventil links DN 400,WUAB1RKV2-2OD1,%,AUTO_1H,,
WU,W_DR1 Wasserdruck,WUAB1SK__-3P34,Relativdruck bar,HAND,,
WU,W_DR2 Wasserdruck,WUAB1SK__-3P35,Relativdruck bar,HAND,,
WU,W_DR3 Wasserdruck,WUAB1SK__-3P36,Relativdruck bar,HAND,,
WU,E_DR1 Erddruck,WUAB1SK__-3P37,bar,HAND,,
WU,E_DR2 Erddruck,WUAB1SK__-3P38,bar,HAND,,
WU,E_DR3 Erddruck,WUAB1SK__-3P39,bar,HAND,,
LI,KD 6.4 Sickerwasser,LIAB1VOR_-3H92,l/min,HAND,,
LI,KD 7.1 Sickerwasser,LIAB1VOR_-3H93,l/min,HAND,,
LI,KD 7.2 Sickerwasser,LIAB1VOR_-3H94,l/min,HAND,,
PA,K2.2 Kronenbohrung,PAAB1____-3H06,m,HAND,,
PA,Kontrolle Dichtwand KD links,PAAB1____-3H13,l/s,HAND,0,0.07
ES,Venturi Gerinne Handmessung H/SW,ESAB1____-3H17,l/min,HAND,17.5,30
WU,Wassertemperatur Oberfläche,WUSK1____-3H10,°C,HAND,,
WU,Öffnungsgrad Wasserkraftanlage Leitradstellung,WUAB1WKA_-2OD1,%,AUTO_1H,,
BB,Brunnen 1,BBAB1____-3H22,mNN,HAND,3.9,5.59
DH,N-Tal Sickerwasser Hand,DHAB1AD__-3H03,l/s,HAND,0,1
ES,SD4c Sohlenwasserdruck,ESAB1DS__-3H15,mNN (Bar bei Druck),HAND,229.23,229.72
NE,SD1a Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P46,bar,AUTO,,
ES,SD3d Sohlenwasserdruck,ESAB1DS__-3H12,mNN (mbar bei Druck),HAND,224.42,224.63
NE,SD1b Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P47,bar,AUTO,,
NE,SD2a Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P48,bar,AUTO,,
WU,Betriebsstunden WKA Groß,WUAB1WKA_-2OH1,h,AUTO,,
WU,Durchfluss Wasserkraftanlage,WUAB1WKA_-3F01,m³/s,AUTO_1H,,
WU,Durchfluss Wasserkraftanlage 2,WUAB1WKA_-3F02,m³/s,AUTO_1H,,
WU,Durchfluss Hückeswagen,WUPHU____-3F01,,LEER,,
WU,Durchfluss Krebsöge,WUPKR____-3F01,,,,
WU,Sauerstoffgehalt des Ablauf Krebsöge,WUPKRWK__-3O01,,LEER,,
WU,Stauinhaltkurve,WUSK1____-3H01,,AUTO,,
WU,Staupegel,WUSK1____-3H02,,,,
WU,Stauhöhe Pegellatte,WUSK1____-3H03,mNN,HAND,,
WU,Wassertemperatur 2m,WUSK1____-3H11,°C,HAND,,
WU,HWS,WUSK1HWS_-8L01,mNN,,,
PA,F1 Fußbohrung,PAAB1____-3H07,m,HAND,,
LI,KD 7.3 Sickerwasser,LIAB1VOR_-3H95,l/min,HAND,,
LI,KD 7.4 Sickerwasser,LIAB1VOR_-3H96,l/min,HAND,,
LI,KD 8.1 Sickerwasser,LIAB1VOR_-3H97,l/min,HAND,,
LI,KD 8.2 Sickerwasser,LIAB1VOR_-3H98,l/min,HAND,,
PA,F2 Fußbohrung,PAAB1____-3H08,m,HAND,,
BE,Staupegel Historische Daten,BESK1____-3L01,,HAND,,
LI,KD 8.3 Sickerwasser,LIAB1VOR_-3H99,l/min,HAND,,
LI,Öffnungsgrad Wasserkraftanlage,LIAB1WKA_-2OD1,%,HAND,,
KT,Luftdruck,KTAB1____-3P01,bar,HAND,,
BU,Durchfluss Wupper Ablesung,BU_______-3H05,m³/s,HAND,,
DH,N-Hang Sickerwasser Hand,DHAB1AD__-3H04,l/s,HAND,0,0.71
BB,Wetter,BBAB1____-3H16,-,HAND,,
BB,Gewitter,BBAB1____-3H17,-,HAND,,
BB,SW6 Piezometer Hand,BBAB1____-3H19,mNN,HAND,,
BU,Wetter Hand,BU_______-3H01,-,HAND,,
BU,Niederschlag Hand,BU_______-3H02,mm,HAND,,
BB,Graben 1,BBAB1____-3H20,l/s,HAND,,
BU,Pumpe Eversaue Hand,BU_______-3H03,m³/d,HAND,,
BU,Pegel 3 Hand,BUAB1____-3H01,m,HAND,,
BU,GWM 11 Hand,BUAB1____-3H02,m,HAND,,
BU,Pegel 17 Hand,BUAB1____-3H03,m,HAND,,
BU,GWM 6 Hand,BUAB2____-3H02,m,HAND,,
BU,GWM12 Hand,BUAB2____-3H03,m,HAND,,
BU,Pegel 18 Hand,BUAB2____-3H04,m,HAND,,
BU,GWM 13 Hand,BUAB3____-3H01,m,HAND,,
BU,GWM14 Hand,BUAB3____-3H02,m,HAND,,
BU,GWM4 Hand,BUAB3____-3H03,m,HAND,,
BU,Pegel 19 Hand,BUAB3____-3H04,m,HAND,,
ES,SD4d Sohlenwasserdruck,ESAB1DS__-3H16,mNN (mbar bei Druck),HAND,,
BB,Graben 2,BBAB1____-3H21,l/s,HAND,,
SE,M3 Fuge Handmessung,SEAB1DS__-3H17,mWS,HAND,,
BE,Stauinhalt Historische Daten,BESK1____-3U01,,HAND,,
BB,Ablauf Betonwehr,BBAB1HWE_-2F01,m³/s,AUTO,,
BB,Ablauf Fischbauchklappe,BBAB1FBK_-2F01,m³/s,AUTO,,
BB,Ablauf Grundablass,BBAB1GA__-2F01,m³/s,AUTO,,
BB,Ablauf Bypassschieber,BBAB1BYPA-2F01,m³/s,AUTO,,
BB,Ablauf Wasserkraftanlage,BBAB1WKA_-2F01,m³/s,AUTO,,
BB,Ablaufpegel Beyenburg,BBAB1PBEY-3F01,m³/s,AUTO,,
RO,Öffnungsgrad Springbrunnen,ROAB1SPR_-2OD1,%,AUTO,,
RO,Durchfluss Springbrunnen,ROAB1SPR_-3F01,m³/s,AUTO,,
RO,Gesamtabgabe rechnerisch (GA1+GA2+SPR),ROAB1____-3F01,m³/s,AUTO,,
LI,Durchfluss Wasserkraftanlage,LIAB1WKA_-3F01,m³/s,HAND,,
LI,Durchflussmessung Stöcken,LIPST____-3F02,m³/s,AUTO,,
ES,Überleitung Neye,ESAB1UNE_-3H01,m³/d,HAND,,
ES,Rohwasserentnahme,ESAB1RWE_-3H01,m³/d,HAND,,
ES,Öffnungsgrad Grundablass,ESAB1GA__-3H01,%,HAND,,
LI,Tempertaturmessung Stöcken,LIPST____-3H01,°C,AUTO,,
LI,Wasserstand Stöcken,LIPST____-3L01,m,AUTO,,
SE,Links_Gesamt Drainage Summe,SEAB1KO__-3H01,l/min,HAND,,
SE,Rechts_Gesamt Drainage Summe,SEAB1KO__-3H02,l/min,HAND,,
NE,SD2b Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P49,bar,AUTO,,
BB,Ablauf Sickerrinne,BBAB1____-3H27,l/s,HAND,,
RO,Durchfluss GA links (1) gesamt,ROAB1GAL_-3F01,m³/s,AUTO,,
RO,Durchfluss GA rechts (2) gesamt,ROAB1GAR_-3F01,m³/s,AUTO,,
RO,Öffnungsgrad Ringkolbenventil Links (1),ROAB1RKVL-2OD1,%,AUTO,,
RO,Öffnungsgrad Ringkolbenventil Rechts (2),ROAB1RKVR-2OD1,%,AUTO,,
BR,Temperaturmessung 11 Staumauer TM3_3,BRAB1____-3H14,°C,AUTO,,
BR,Wetterlage,BR_______-3H01,-,HAND,,
BR,Gewitter,BR_______-3H02,-,HAND,,
BR,Lufttemperatur minimum Hand,BRAB1____-3H01,°C,HAND,,
BR,Lufttemperatur maximum Hand,BRAB1____-3H02,°C,HAND,,
BR,Luftdruck,BRAB1____-3H03,bar,AUTO,0.92,1.01
BR,Temperaturmessung 1 Staumauer TM1_1,BRAB1____-3H04,°C,AUTO,,
BR,Temperaturmessung 2 Staumauer TM1_2,BRAB1____-3H05,°C,AUTO,,
BR,Temperaturmessung 3 Staumauer TM1_3,BRAB1____-3H06,°C,AUTO,,
BR,Temperaturmessung 4 Staumauer TM1_4,BRAB1____-3H07,°C,AUTO,,
BR,Temperaturmessung 5 Staumauer TM2_1,BRAB1____-3H08,°C,AUTO,,
BR,Temperaturmessung 6 Staumauer TM2_2,BRAB1____-3H09,°C,AUTO,,
BR,Temperaturmessung 7 Staumauer TM2_3,BRAB1____-3H10,°C,AUTO,,
BR,Temperaturmessung 8 Staumauer TM2_4,BRAB1____-3H11,°C,AUTO,,
BR,Temperaturmessung 9 Staumauer TM3_1,BRAB1____-3H12,°C,AUTO,,
BR,Temperaturmessung 10 Staumauer TM3_2,BRAB1____-3H13,°C,AUTO,,
BR,Temperaturmessung 12 Staumauer TM3_4,BRAB1____-3H15,°C,AUTO,,
BR,Temperaturmessung 13 Staumauer TM4_1,BRAB1____-3H16,°C,AUTO,,
BR,Temperaturmessung 14 Staumauer TM4_2,BRAB1____-3H17,°C,AUTO,,
BR,Temperaturmessung 15 Staumauer TM4_3,BRAB1____-3H18,°C,AUTO,,
BE,Tagesarbeit kleine WKA,BEAB1WKA1-2W01,kWh,AUTO,,
BE,Tagesarbeit große WKA,BEAB1WKA2-2W01,kWh,AUTO,,
BR,Temperaturmessung 16 Staumauer TM4_4,BRAB1____-3H19,°C,AUTO,,
BE,Sickerwassermessstelle2A,BEAB1ST__-3F02,l/s,AUTO,-0.01,5
BR,GW1 Grundwasser Handeingabe,BRAB1____-3H20,m,HAND,,
BE,Sickerwassermessstelle2,BEAB1ST__-3F04,l/s,AUTO,-0.01,1.5
BE,Stauhöhe Pegellatte,BESK1____-3H03,mNN,HAND,,
BR,GW2 Grundwasser Handeingabe,BRAB1____-3H21,m,HAND,,
BR,GW3 Grundwasser Handeingabe,BRAB1____-3H22,m,HAND,,
BR,GW4 Grundwasser Handeingabe,BRAB1____-3H23,m,HAND,,
BR,GW1 Grundwasser PLS,BRAB1____-3L01,Realtivdruck bar,AUTO,0.03427,0.30803
BR,GW2 Grundwasser PLS,BRAB1____-3L02,Realtivdruck bar,AUTO,0.46871,0.64711
SE,F2 Fächerbohrung,SEAB1KO__-3H03,l/min,HAND,,
SE,F3 Fächerbohrung,SEAB1KO__-3H04,l/min,HAND,,
SE,F4 Fächerbohrung,SEAB1KO__-3H05,l/min,HAND,,
SE,P2_Fuge Drainage Untergrund,SEAB1KO__-3H06,l/min,HAND,,
BR,Schwimmlot -Abweichung X Richtung,BRAB1____-3L07,mm,AUTO,,
BR,GW3 Grundwasser PLS,BRAB1____-3L03,Realtivdruck bar,AUTO,0.53815,0.63282
BR,GW4 Grundwasser PLS,BRAB1____-3L04,Realtivdruck bar,AUTO,0.323,0.52068
BR,Pendellot -Abweichung X Richtung,BRAB1____-3L05,mm,AUTO,,
SE,M 2 Drainage Untergrund,SEAB1KO__-3H07,l/min,HAND,,
SE,D 1 Drainage Untergrund,SEAB1KO__-3H08,l/min,HAND,,
SE,D 2 Drainage Untergrund,SEAB1KO__-3H09,l/min,HAND,,
SE,D 3 Drainage Untergrund,SEAB1KO__-3H10,l/min,HAND,,
SE,D 4 Drainage Untergrund,SEAB1KO__-3H11,l/min,HAND,,
SE,D 5 Drainage Untergrund,SEAB1KO__-3H12,l/min,HAND,,
SE,D 6 Drainage Untergrund,SEAB1KO__-3H13,l/min,HAND,,
SE,D 7 Drainage Untergrund,SEAB1KO__-3H14,l/min,HAND,,
BR,Pendellot -Abweichung Y Richtung,BRAB1____-3L06,mm,AUTO,,
BR,Schwimmlot -Abweichung Y Richtung,BRAB1____-3L08,mm,AUTO,,
BR,Öffnungsgrad Bypass DN 150,BRAB1BYPA-2OD1,%,HAND,,
BR,Durchfluss Bypass DN 150,BRAB1BYPA-3F01,m³/s,HAND,,
PA,Sickerwasser,PAAB1____-3H09,l/s,HAND,,
PA,Wassertemperatur Oberfläche,PAAB1____-3H10,°C,HAND,,
PA,Wassertemperatur in 2m Tiefe,PAAB1____-3H11,°C,HAND,,
PA,K1.3 Kronenbohrung,PAAB1____-3H12,m,HAND,,
BB,SW2 Piezometer PLS,BBAB1____-3P03,bar,AUTO_1H,1.19,1.29
NE,SD3a Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P50,bar,AUTO,,
BR,SWD1W Sohlenwasserdruck Handeingabe,BRAB1DS__-3H01,mWS,HAND,,
BR,SWD1A Sohlenwasserdruck Handeingabe,BRAB1DS__-3H02,mWS,HAND,,
PA,Kontrolle Dichtwand KD rechts,PAAB1____-3H14,l/s,HAND,0,0.005
RO,Abgabe GA,ROAB1____-3H20,l/s,HAND,,
RO,Abgabe über obere Entnahme,ROAB1____-3H21,l/s,HAND,,
BR,SWD1L Sohlenwasserdruck Handeingabe,BRAB1DS__-3H03,mWS,HAND,,
BR,SWD1Lo Sohlenwasserdruck Handeingabe,BRAB1DS__-3H04,mWS,HAND,,
BR,SWD2W Sohlenwasserdruck Handeingabe,BRAB1DS__-3H05,mWS,HAND,,
BR,SWD2A Sohlenwasserdruck Handeingabe,BRAB1DS__-3H06,mWS,HAND,,
PA,Drainage Untergrund DU links,PAAB1____-3H15,l/s,HAND,0,0.08
BR,SWD2L Sohlenwasserdruck Handeingabe,BRAB1DS__-3H07,mWS,HAND,,
BR,SWD3W Sohlenwasserdruck Handeingabe,BRAB1DS__-3H08,mWS,HAND,,
BB,Ablauf Sickerprisma,BBAB1____-3H28,l/s,HAND,,
PA,Drainage Untergrund DU rechts,PAAB1____-3H16,l/s,HAND,0,0.02
BB,Abfluss Fischtreppe Drucksonde,BBAB1FTD_-3P01,mNN,AUTO,,
BB,Abfluss Fischtreppe Ultraschall,BBAB1FTU_-3P01,mNN,AUTO,,
BB,Ablauf Fischtreppe Drucksonde,BBAB1FT__-2F01,m³/s,AUTO,,
PA,Sohlbohrung Kontrollgang SBK links,PAAB1____-3H17,mWS,HAND,,
PA,Sohlbohrung Kontrollgang SBK rechts,PAAB1____-3H18,mWS,HAND,,
PA,Sohlbohrung Kontrollgang SBK links ausgelitert,PAAB1____-3H19,l/s,HAND,0,0.02
HT,SW2 Sohlenwasserdruck Hand,HTAB1DS__-3H02,bar,HAND,,
BE,Sickerwassermessstelle3,BEAB1ST__-3F05,l/s,AUTO,-0.01,0.3
NE,GW1 Grundwasser,NEAB1____-3H04,m,HAND,,
BE,Sickerwassermessstelle4,BEAB1ST__-3F06,l/s,AUTO,-0.01,0.7
PA,Sohlbohrung Kontrollgang SBK rechts ausgelitert,PAAB1____-3H20,l/s,HAND,0,0.01
PA,Status Absperrklappe DN 500 PLS,PAAB1GA__-2A01,-,AUTO,0,1
PA,Status Absperrklappe DN 250 PLS,PAAB1GA__-2A02,-,AUTO,0,1
PA,Status Absperrklappe Bypass DN 250 auf DN 500 PLS,PAAB1GA__-2A03,-,AUTO,0,1
NE,SD3b Sohlenwasserdruck Messung Automatik,NEAB1DS__-3P51,bar,AUTO,,
ES,Abgabe Grundablass rechts,ESAB1GA__-3H03,l/s,HAND,,
ES,Abgabe Grundablass links,ESAB1GA__-3H02,l/s,HAND,,
LI,Durchflussmessung Wernscheid,LIPWE____-3F01,m³/s,AUTO,,
ES,Abgabe WKA,ESAB1WKA_-3H01,l/s,HAND,,
SE,D 8 Drainage Untergrund,SEAB1KO__-3H15,l/min,HAND,,
LI,Wassertemperatur Oberfläche,LISK1____-3H01,°C,HAND,,
SE,D 9 Drainage Untergrund,SEAB1KO__-3H16,l/min,HAND,,
SE,D 10 Drainage Untergrund,SEAB1KO__-3H17,l/min,HAND,,
SE,D 11 Drainage Untergrund,SEAB1KO__-3H18,l/min,HAND,,
PA,Umdrehungen DN 500,PAAB1GA__-2OD1,-,HAND,,
KT,SD3a Sohlenwasserdruck,KTAB1DS__-3H09,bar,HAND,0.9,1.23
BE,SWD1.1L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P04,mNHN,AUTO,264.6,267.6
BR,SWD3A Sohlenwasserdruck Handeingabe,BRAB1DS__-3H09,mWS,HAND,,
BR,SWD3L Sohlenwasserdruck Handeingabe,BRAB1DS__-3H10,mWS,HAND,,
BR,SWD4W Sohlenwasserdruck Handeingabe,BRAB1DS__-3H11,mWS,HAND,,
BE,SWD1.2L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P05,mNHN,AUTO,248,249.7
NE,Thomsenwehr Ablesung,NEAB1APD_-3F06,l/s,AUTO,,
BR,SWD4A Sohlenwasserdruck Handeingabe,BRAB1DS__-3H12,mWS,HAND,,
BR,SWD4L Sohlenwasserdruck Handeingabe,BRAB1DS__-3H13,mWS,HAND,,
BR,SWD5W Sohlenwasserdruck Handeingabe,BRAB1DS__-3H14,mWS,HAND,,
BE,SWD1.3L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P06,mNHN,AUTO,262.5,265.75
BR,SWD5A Sohlenwasserdruck Handeingabe,BRAB1DS__-3H15,mWS,HAND,,
BR,SWD5L Sohlenwasserdruck Handeingabe,BRAB1DS__-3H16,mWS,HAND,,
BR,SWD1W Sohlenwasserdruck PLS,BRAB1DS__-3P01,Relativdruck bar,AUTO,1.499,1.73
DH,S-H 3 Sickerwassereinzelmessung,DHAB1AD__-3H07,l/min,HAND,0,3.8
BR,SWD1L Sohlenwasserdruck PLS,BRAB1DS__-3P03,Relativdruck bar,AUTO,0.994,1.2
BR,SWD1Lo Sohlenwasserdruck PLS,BRAB1DS__-3P04,Relativdruck bar,AUTO,0.9428,1.00564
BR,SWD2W Sohlenwasserdruck PLS,BRAB1DS__-3P05,Relativdruck bar,AUTO,1.34,1.51
BR,SWD2A Sohlenwasserdruck PLS,BRAB1DS__-3P06,Relativdruck bar,AUTO,1.26,1.35
BR,SWD2L Sohlenwasserdruck PLS,BRAB1DS__-3P07,Relativdruck bar,AUTO,1.26,1.35
BE,SWD1.4L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P07,mNHN,AUTO,262.2,264.5
BE,GW2 Grundwasser PLS,BEAB1____-3L02,mNHN,AUTO,261,262.8
BE,GW3 Grundwasser PLS,BEAB1____-3L03,mNHN,AUTO,261,262.8
BE,GW5 Grundwasser PLS,BEAB1____-3L05,mNHN,AUTO,261,262.8
BE,Luftdruck,BEAB1____-3T03,bar,AUTO,0.9,1.05
BE,SWD1L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P03,mNHN,AUTO,261.9,263.8
BE,SWD1.8L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P11,mNHN,AUTO,261.7,263.7
BR,SWD3W Sohlenwasserdruck PLS,BRAB1DS__-3P08,Relativdruck bar,AUTO,1.334,2.1
BR,SWD3A Sohlenwasserdruck PLS,BRAB1DS__-3P09,Relativdruck bar,AUTO,1.46,1.52
BR,SWD3L Sohlenwasserdruck PLS,BRAB1DS__-3P10,Relativdruck bar,AUTO,1.335,1.53
BR,SWD4W Sohlenwasserdruck PLS,BRAB1DS__-3P11,Relativdruck bar,AUTO,1.45,1.6
BR,SWD4A Sohlenwasserdruck PLS,BRAB1DS__-3P12,Relativdruck bar,AUTO,1.25,1.4
BR,SWD4L Sohlenwasserdruck PLS,BRAB1DS__-3P13,Relativdruck bar,AUTO,1.3,1.35
LI,Wassertemperatur 2m Tiefe,LISK1____-3H02,°C,HAND,,
SE,D 12 Drainage Untergrund,SEAB1KO__-3H19,l/min,HAND,,
SE,D 13 Drainage Untergrund,SEAB1KO__-3H20,l/min,HAND,,
LI,Stauhöhe Pegellatte,LISK1____-3H03,mNN,HAND,,
SE,D 14 Drainage Untergrund,SEAB1KO__-3H21,l/min,HAND,,
SE,D 15 Drainage Untergrund,SEAB1KO__-3H22,l/min,HAND,,
KT,PL2-X Auto,KTAB1____-3D02,mm,AUTO,,
BR,SWD5L Sohlenwasserdruck PLS,BRAB1DS__-3P16,Relativdruck bar,AUTO,0.99,1.145
BR,Durchfluss GA links gesamt,BRAB1GAL_-3F01,m³/s,AUTO_15MIN,,
BR,Durchfluss GA rechts gesamt inkl. WKA,BRAB1GAR_-3F01,m³/s,AUTO_15MIN,,
BR,DU R Drainage Untergrund rechts PLS,BRAB1KO__-3F01,l/s,AUTO,,
BR,DU L Drainage Untergrund links PLS,BRAB1KO__-3F02,l/s,AUTO,,
BR,DM 4.2 Sickerwasser,BRAB1KO__-3H01,l/min,HAND,,
BR,DM 7.2 Sickerwasser,BRAB1KO__-3H02,l/min,HAND,,
BR,DM 8.1 Sickerwasser,BRAB1KO__-3H03,l/min,HAND,,
BR,DM 8.2 Sickerwasser,BRAB1KO__-3H04,l/min,HAND,,
BR,DM 9.1 Sickerwasser,BRAB1KO__-3H05,l/min,HAND,,
LI,Schneedecke,LISK1____-3H04,cm,HAND,,
BR,DM 9.2 Sickerwasser,BRAB1KO__-3H06,l/min,HAND,,
LI,Neuschnee,LISK1____-3H05,cm,HAND,,
KT,SL1-X Auto,KTAB1____-3D03,mm,AUTO,,
HT,Lufttemperatur Mittel,HTSK1____-3T01,°C,HAND,,
SE,D 16 Drainage Untergrund,SEAB1KO__-3H23,l/min,HAND,,
NE,GW4 Grundwasser,NEAB1____-3H07,m,HAND,,
NE,GW7 Grundwasser,NEAB1____-3H10,m,HAND,,
NE,F1 Sohlenwasserdruck Mauerfuß MQ1,NEAB1DS__-3P03,m,HAND,,
PA,Öffnungsgrad DN 500,PAAB1GA__-2OD2,-,HAND,,
BR,DM 10.1 Sickerwasser,BRAB1KO__-3H07,l/min,HAND,,
SE,P1 Mauer Handmessung alt,SEAB1DS__-3H18,mWS,HAND,,
SE,P1 Fuge Handmessung alt,SEAB1DS__-3H19,mWS,HAND,,
SE,P3 Mauer Handmessung alt,SEAB1DS__-3H20,mWS,HAND,,
SE,P3 Fuge Handmessung alt,SEAB1DS__-3H21,mWS,HAND,,
SE,P3 Fels Handmessung alt,SEAB1DS__-3H22,mWS,HAND,,
SE,Wassertemperatur Talsperre Wasseroberflaeche,SESK1____-3H01,°C,HAND,,
SE,Wassertemperatur Talsperre 2m Tiefe,SESK1____-3H02,°C,HAND,,
SE,Lufttemperatur,SEAB1____-3H01,°C,HAND,,
BR,DM 10.2 Sickerwasser,BRAB1KO__-3H08,l/min,HAND,,
BR,DM 11.1 Sickerwasser,BRAB1KO__-3H09,l/min,HAND,,
BR,DM 11.2 Sickerwasser,BRAB1KO__-3H10,l/min,HAND,,
BR,KD 4.2  Sickerwasser,BRAB1KO__-3H100,l/min,HAND,,
SE,PZ 2 Piezometer,SEAB1KO__-3H25,bar,HAND,,
SE,PZ 3 Piezometer,SEAB1KO__-3H26,bar,HAND,,
SE,PZ 4 Piezometer,SEAB1KO__-3H27,bar,HAND,,
SE,PZ 5 Piezometer,SEAB1KO__-3H28,bar,HAND,,
SE,PZ 10 Piezometer,SEAB1KO__-3H33,bar,HAND,,
SE,PZ 11 Piezometer,SEAB1KO__-3H34,bar,HAND,,
SE,PZ 12 Piezometer,SEAB1KO__-3H35,bar,HAND,,
SE,PZ 13 Piezometer,SEAB1KO__-3H36,bar,HAND,,
SE,F1 Fächerbohrung (Piezometer),SEAB1KO__-3H38,bar,HAND,,
SE,P2 Fels Pegelbohrung (Piezometer),SEAB1KO__-3H37,bar,HAND,,
PA,Kontrolle Dichtwand KD rechts PLS,PAAB1KO__-3F02,l/s,AUTO,-0.001,0.005
BB,SWD2W Sohlenwasserdruck,BBAB1____-3H15,Bar,HAND,0.036,0.1115
BR,KD 4.4  Sickerwasser,BRAB1KO__-3H102,l/min,HAND,,
DH,S-H 5 Sickerwassereinzelmessung,DHAB1AD__-3H09,l/min,HAND,0,3.2
KT,SL2-X Auto,KTAB1____-3D04,mm,AUTO,,
HT,Lufttemperatur Max,HTSK1____-3T02,°C,HAND,,
BE,Sickerwassermessstelle2B,BEAB1ST__-3F03,l/s,AUTO,-0.01,5
BB,SWD2L Sohlenwasserdruck,BBAB1____-3H14,m,HAND,1,1.55
SE,PZ 1 Piezometer,SEAB1KO__-3H24,bar,HAND,,
SE,PZ 6 Piezometer,SEAB1KO__-3H29,bar,HAND,,
SE,PZ 7 Piezometer,SEAB1KO__-3H30,bar,HAND,,
BB,SWD1W Sohlenwasserdruck,BBAB1____-3H12,Bar,HAND,-0.0321,0.0133
PA,Öffnungsgrad DN 250,PAAB1GA__-2OD3,-,HAND,0,100
PA,Öffnungsgrad RKV DN 500 PLS,PAAB1GA__-2OD4,-,AUTO,0,100
DH,S-H 6 Sickerwassereinzelmessung,DHAB1AD__-3H10,l/min,HAND,0.09,5
HT,Lufttemperatur Min,HTSK1____-3T03,°C,HAND,,
BR,KD 4.3  Sickerwasser,BRAB1KO__-3H101,l/min,HAND,,
PA,Öffnungsgrad RKV DN 250 PLS,PAAB1GA__-2OD5,-,AUTO,0,100
HT,F6 Fächerbohrung Drainage,HTAB1KO__-3H08,ml/s,HAND,,
PA,Durchfluss DN 250,PAAB1GA__-3F03,l/s,HAND,0,
PA,Durchfluss DN 250 PLS,PAAB1GA__-3F04,l/s,AUTO,0,
DH,K24LO Sohlenwasserdruck Hand,DHAB1DS__-3H30,mWS,HAND,2.72,3.23
PA,Drainage Untergrund DU links PLS,PAAB1KO__-3F03,l/s,AUTO,0,0.08
PA,Drainage Untergrund DU rechts PLS,PAAB1KO__-3F04,l/s,AUTO,0,0.02
PA,Sohlbohrung Kontrollgang SBK links PLS,PAAB1KO__-3P01,mWS,AUTO,,
PA,Sohlbohrung Kontrollgang SBK rechts PLS,PAAB1KO__-3P02,mWS,AUTO,,
SE,PZ 8 Piezometer,SEAB1KO__-3H31,bar,HAND,,
BE,Öffnungsgrad RKV GA links,BEAB1GA02-2OD1,%,AUTO,,
BE,Öffnungsgrad RKV GA rechts,BEAB1GA01-2OD1,%,AUTO,,
BE,Öffnungsgrad RKV BA Bypass DN300,BEAB1BYPA-2OD1,%,AUTO,,
BE,Öffnunsgrad RKV BA DN1200,BEAB1BA__-2OD1,%,AUTO,,
BE,kleine WKA Durchfluss MID,BEAB1WKA1-3F01,l/s,AUTO,,
